"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene"
1.77662318377907,9.77249542034113,9.27107609566018,1.16934052013508e-18,1.29955352381792e-16,31.6879608327745,"SFRP4"
-0.475534107459419,11.7891925376972,-9.26700704184142,1.2066274578653e-18,1.33345891706002e-16,31.6572027744138,"TSPYL1"
0.938425741860615,6.41953551614689,9.26330883226287,1.24153726892388e-18,1.36437316296099e-16,31.6292554540833,"PCDH12"
0.942841273267824,8.2615304196567,9.24788417031207,1.39826304186055e-18,1.52806846091327e-16,31.5127687823868,"RAMP3"
0.883798576058516,7.95478868006798,9.24336012069027,1.4478430527241e-18,1.57350943039424e-16,31.4786269442931,"SCARF2"
0.902024127873826,7.55055221935985,9.23038056002547,1.59996849828814e-18,1.72928463350692e-16,31.3807332281378,"DLL4"
0.782138123655106,7.91376389824619,9.22301562758398,1.69322632116414e-18,1.82007950620874e-16,31.3252252567823,"VASH1"
0.920012743035142,6.92918263280181,9.22023109688776,1.72987179039081e-18,1.84228282806254e-16,31.3042462665361,"RNASE6"
0.9340099486547,7.30745394149112,9.22002515288948,1.73261310147715e-18,1.84228282806254e-16,31.3026948218393,"SPNS2"
1.7252777531039,4.91526613707464,9.21831403393763,1.75555686516004e-18,1.85664296207329e-16,31.2898052574553,"INHBA"
1.05514699979953,5.55501809773509,9.21337869194163,1.82343355084585e-18,1.91811558174806e-16,31.2526368217073,"ECSCR"
1.00231066730298,7.65190729877901,9.19565639737403,2.08931748353823e-18,2.18611511801492e-16,31.119274824863,"NOS3"
1.19509133762466,2.8209766762755,9.19387342087615,2.11810643106985e-18,2.19623324687428e-16,31.1058669391814,"TMEM132E"
0.737124383796976,8.23104050714166,9.19367605674033,2.12131725334814e-18,2.19623324687428e-16,31.104382875018,"GAB2"
1.11938810998956,9.12220477051683,9.18953916754265,2.18973962540269e-18,2.2552025220574e-16,31.0732806025798,"F2R"
1.07856176656997,4.86325681743171,9.1805213841277,2.3465627893778e-18,2.40412690780472e-16,31.0055138143819,"LY96"
1.01827984694818,9.90148811873014,9.14971170367162,2.97114669031394e-18,3.02826044275469e-16,30.7743107644592,"ISLR"
0.928112061237551,12.2984670357235,9.13913613180539,3.22147558042644e-18,3.26647660528704e-16,30.6950655162435,"COL4A2"
0.818253653008674,7.96401141978191,9.12572382383067,3.5692088987804e-18,3.6005081152774e-16,30.5946496543785,"GIMAP4"
1.08967768591375,5.44101126247577,9.12503467561384,3.58804779754265e-18,3.60104531762559e-16,30.5894927009659,"BTK"
0.802449420821223,7.18603560465573,9.11941144448788,3.7454951302858e-18,3.73998145725137e-16,30.5474230708677,"GIMAP8"
0.968531355911763,9.070905422047,9.11807840819732,3.78381206481089e-18,3.75915995590379e-16,30.537452572198,"ITGB2"
0.968558085153446,6.66953422527183,9.11648380168574,3.8301581167549e-18,3.77785776846666e-16,30.5255268957175,"HLX"
0.946918389299077,3.79657372914871,9.11611206628178,3.84104292457593e-18,3.77785776846666e-16,30.5227469718362,"RASGRP4"
0.90671055587938,10.7230186780049,9.11436772124149,3.89252997698486e-18,3.80755824282402e-16,30.5097033400181,"MFGE8"
1.35762161009909,4.87493643565634,9.11373786784267,3.91128863979417e-18,3.80755824282402e-16,30.5049939055522,"FGF14"
1.07146764724798,5.83319039724841,9.11313562526976,3.92930874532701e-18,3.80755824282402e-16,30.5004911164842,"NCF4"
1.26572223762303,9.35908478046597,9.1120828391959,3.96100768540444e-18,3.81945991076425e-16,30.4926202131154,"POSTN"
0.821012855406401,6.67463826025394,9.10932605926856,4.04521871891363e-18,3.88163402047561e-16,30.472012615284,"LZTS1"
2.54260663320152,5.72964593429997,9.10005282198799,4.34172044730948e-18,4.14592150092353e-16,30.4027227670003,"COL10A1"
0.974121320460987,6.89829460712972,9.09899027334055,4.37704025851181e-18,4.15945695290753e-16,30.3947863184061,"C1orf38"
0.97227759034428,5.57799557708189,9.09692224560568,4.44660113153929e-18,4.20347308877852e-16,30.3793414225463,"C1orf162"
0.864646293887398,8.02963434997081,9.09634839762101,4.46609666796152e-18,4.20347308877852e-16,30.3750560919929,"ELTD1"
1.22910880878716,5.87851791293964,9.09308298397478,4.5786567080851e-18,4.26958894924898e-16,30.3506742881179,"TMEM200A"
0.965255433302024,6.32125222787918,9.09305156468234,4.5797532829624e-18,4.26958894924898e-16,30.3504397180287,"P2RY8"
0.835185264518426,8.90041942408075,9.09114423429481,4.64681130757125e-18,4.3116710014733e-16,30.3362009660575,"FSTL3"
0.979208798955875,7.62719970046932,9.08129488781601,5.00888899163963e-18,4.62581480537761e-16,30.2627039137154,"TACC3"
0.976511175771274,4.86747982440131,9.07421856541088,5.28614944211218e-18,4.859058209149e-16,30.2099316659589,"PTCH2"
1.32142151151975,3.63932686188837,9.07060817746731,5.43341412480436e-18,4.97119484879194e-16,30.1830172726309,"HK3"
1.07910574024648,3.33971826535083,9.06801586934488,5.54165225970018e-18,5.04675192595196e-16,30.1636966917243,"CLEC5A"
1.48361797851182,8.99618180300239,9.06571881365417,5.63934611429493e-18,5.1120542587233e-16,30.1465796603176,"VCAN"
1.06796991029033,9.66106644245434,9.06378676249124,5.72283609264512e-18,5.1639407696524e-16,30.1321847412636,"C1QA"
1.00909235476455,9.63768078183541,9.06219310999239,5.79262359843721e-18,5.20304560752778e-16,30.1203126036574,"C1QB"
1.04660048474128,4.68195634863452,9.06077999784077,5.85520998500134e-18,5.23535616431642e-16,30.1097865703697,"REM1"
1.13601328111234,6.46325933071775,9.04510846362491,6.59584870505207e-18,5.87090225688141e-16,29.9931240944549,"HAPLN3"
0.874553480818549,1.14479913025339,9.03176723709175,7.29897912783748e-18,6.46748731638248e-16,29.8939133794078,"CDX1"
1.11579154208432,3.50188768963603,9.02999945008343,7.39755370255547e-18,6.52543851493133e-16,29.8807746210843,"ADORA1"
1.01900674389764,3.10322159580847,9.02775102625554,7.52483689208015e-18,6.60808332607628e-16,29.8640660575489,"NGF"
